1.4,1.399901,6.1487e-05,22767.43,0.196099
1.5,1.500251,5.39385e-05,27814.1,0.208277
1.4,1.39994,4.44878e-05,31467.95,0.220402
1.3,1.300017,3.85594e-05,33714.66,0.232526
1.2,1.200006,3.27675e-05,36621.84,0.244641
1.1,1.099995,2.56892e-05,42819.36,0.256771
1,1.000033,2.32618e-05,42990.35,0.268897
0.9,0.899991,1.93442e-05,46525.11,0.281102
0.8,0.800001,1.55069e-05,51590,0.293222
0.7,0.7,1.22723e-05,57039.02,0.305341
0.6,0.6,9.3996e-06,63832.5,0.317469
0.5,0.5,7.08379e-06,70583.68,0.332072
0.4,0.399995,5.34184e-06,74879.63,0.344208
0.3,0.3,3.70576e-06,80955.05,0.356329
0.2,0.199999,2.31654e-06,86335.22,0.369015
0.1,0.1000001,1.05563e-06,94730.26,0.381116
0,2.2e-06,-2.439e-08,-90.2009,0.023755
0.1,0.1,1.2945e-06,77249.9,0.03657
0.2,0.200002,2.81754e-06,70984.62,0.048691
0.3,0.300016,4.33877e-06,69147.71,0.061008
0.4,0.399999,4.75437e-06,84132.91,0.073174
0.5,0.499961,8.00874e-06,62426.92,0.085294
0.6,0.599979,1.6222e-05,36985.51,0.098889
0.7,0.699943,2.6389e-05,26524.04,0.111034
0.8,0.800222,5.40012e-05,14818.6,0.123162
0.9,0.89997,7.68926e-05,11704.25,0.135284
1,0.959948,9.9552e-05,9642.679,0.158737
1.1,0.950448,0.000100044,9500.3,0.17078
1.2,0.979685,0.000100049,9792.052,0.182811
1.3,0.897678,9.9941e-05,8982.079,0.194861
1.4,0.924071,0.00010008,9233.323,0.207081
1.5,0.91792,9.991e-05,9187.469,0.219112
1.4,0.899807,0.000100032,8995.192,0.231161
1.3,0.931652,9.9957e-05,9320.528,0.243201
1.2,0.899194,9.993e-05,8998.239,0.255234
1.1,0.918393,0.000100082,9176.405,0.267272
1,0.920144,9.9913e-05,9209.452,0.279319
0.9,0.89163,9.936e-05,8973.732,0.291361
0.8,0.8,8.7633e-05,9128.981,0.303402
0.7,0.699998,7.7056e-05,9084.276,0.318679
0.6,0.599988,6.61588e-05,9068.907,0.330811
0.5,0.500004,5.43775e-05,9195.053,0.342939
0.4,0.399967,4.19125e-05,9542.905,0.355068
0.3,0.300002,3.11642e-05,9626.495,0.367184
0.2,0.2000087,2.01405e-05,9930.672,0.379799
0.1,0.0999969,9.864e-06,10137.56,0.391905
0,-1.19e-05,-4.96171e-07,23.98367,0.023945
0.1,0.0999992,1.01829e-05,9820.307,0.038178
0.2,0.2000112,2.16155e-05,9253.138,0.050285
0.3,0.299994,3.36196e-05,8923.188,0.062617
0.4,0.400009,4.53193e-05,8826.46,0.074784
0.5,0.499998,5.82275e-05,8586.974,0.086971
0.6,0.599937,7.50781e-05,7990.839,0.09909
0.7,0.700067,8.82909e-05,7929.096,0.111222
0.8,0.800445,8.10139e-05,9880.342,0.123353
0.9,0.899938,6.67372e-05,13484.8,0.135472
1,1.000115,7.97983e-05,12533.04,0.14759
1.1,1.099948,7.18195e-05,15315.45,0.159711
1.2,1.200155,8.03334e-05,14939.68,0.171828
1.3,1.300348,8.02772e-05,16198.22,0.183954
1.4,1.400099,6.94161e-05,20169.66,0.196079
1.5,1.500072,6.75207e-05,22216.48,0.208208
1.4,1.399928,5.59456e-05,25023.02,0.220331
1.3,1.30004,5.03487e-05,25820.73,0.232466
1.2,1.199973,4.25921e-05,28173.6,0.244585
1.1,1.1,3.39453e-05,32405.08,0.256702
1,1.000016,3.19507e-05,31298.72,0.268814
0.9,0.899967,2.6823e-05,33552.06,0.280925
0.8,0.800008,2.2516e-05,35530.64,0.293065
0.7,0.699997,1.80974e-05,38679.42,0.305267
0.6,0.599999,1.38987e-05,43169.43,0.317401
0.5,0.5,1.05662e-05,47320.7,0.329509
0.4,0.4,7.62227e-06,52477.81,0.344096
0.3,0.299999,5.07375e-06,59127.67,0.35627
0.2,0.1999997,3.045e-06,65681.35,0.368876
0.1,0.1000003,1.48624e-06,67284.09,0.380973
0,6e-07,-4.0597e-08,-14.77942,0.023743
0.1,0.0999999,1.38332e-06,72289.78,0.036578
0.2,0.1999986,3.10602e-06,64390.63,0.04869
0.3,0.299997,5.45313e-06,55013.73,0.061005
0.4,0.400101,1.18834e-05,33668.9,0.074745
0.5,0.499811,2.74671e-05,18196.72,0.086897
0.6,0.599924,4.46974e-05,13421.9,0.099019
0.7,0.700045,5.35148e-05,13081.33,0.111146
0.8,0.799919,6.3106e-05,12675.8,0.123267
0.9,0.899996,8.8792e-05,10136,0.13788
