CircleNum,LoopNum,IterNum,PulseRole,V_applied,PulseDur_s_col,U_out_immediate,I_immediate,R_immediate,T_immediate,R_before,G_before,R_after_1s,G_after_1s,I_after_1s,U_after_1s,T_after_1s,R_after_5s,G_after_5s,I_after_5s,U_after_5s,T_after_5s,R_after_10s,G_after_10s,I_after_10s,U_after_10s,T_after_10s,time_stamp
2,1,8,fixed_reset,1.8,0.001,1.798061,4.308e-05,41737.72,0,40996.49,2.43923321240428e-05,304522.8,3.28382636702408e-06,6.566e-07,0.1999497,0,311447.4,3.21081505255783e-06,6.42e-07,0.1999492,0,290793.5,3.43886641207592e-06,6.876e-07,0.1999496,0,2026-06-22 14:47:29
2,1,8,sweep_set,0.8,0.001,0.799762,2.34133e-05,34158.45,0,290793.5,3.43886641207592e-06,35848.78,2.78949520736828e-05,5.5774e-06,0.199943,0,36351.31,2.75093249734329e-05,5.5003e-06,0.1999431,0,37802.09,2.64535638108898e-05,5.2892e-06,0.1999428,0,2026-06-22 14:47:40
2,1,9,fixed_reset,1.8,0.001,1.797898,3.9576e-05,45429.0,0,37802.09,2.64535638108898e-05,209876.6,4.76470459307993e-06,9.527e-07,0.1999494,0,216044.1,4.62868460652246e-06,9.255e-07,0.1999488,0,227706.9,4.39161044307397e-06,8.781e-07,0.1999494,0,2026-06-22 14:47:51
2,1,9,sweep_set,0.9,0.001,0.899669,7.64583e-05,11766.79,0,227706.9,4.39161044307397e-06,12677.05,7.88827053612631e-05,1.57709e-05,0.1999285,0,12716.67,7.86369387583385e-05,1.57217e-05,0.1999277,0,12697.87,7.87533657219675e-05,1.5745e-05,0.1999279,0,2026-06-22 14:48:02
2,1,10,sweep_set,1.0,0.001,0.975982,9.72312e-05,10037.75,0,168320.9,5.94103287232899e-06,11376.59,8.78998012585494e-05,1.75734e-05,0.1999253,0,11398.78,8.77286867541965e-05,1.75392e-05,0.1999254,0,11990.9,8.33965757366003e-05,1.66732e-05,0.1999267,0,2026-06-22 14:48:24
2,1,11,sweep_set,1.1,0.001,0.955542,9.97165e-05,9582.587,0,176805.2,5.65594224604254e-06,10578.83,9.45284119321324e-05,1.88985e-05,0.1999241,0,10751.85,9.30072499151309e-05,1.85944e-05,0.1999242,0,10639.86,9.39861990665291e-05,1.87901e-05,0.1999241,0,2026-06-22 14:48:46
2,1,12,sweep_set,1.2,0.001,0.99112,9.99208e-05,9919.056,0,256740.5,3.89498345605777e-06,9988.619,0.0001001139396747,2.0015e-05,0.1999222,0,10003.97,9.99603157546454e-05,1.99843e-05,0.1999223,0,10083.7,9.91699475390977e-05,1.98263e-05,0.1999224,0,2026-06-22 14:49:08
2,1,13,sweep_set,1.3,0.001,0.922781,9.99355e-05,9233.766,0,242804.5,4.11853981289474e-06,9325.545,0.0001072323386997,2.14379e-05,0.1999201,0,9326.633,0.0001072198294925,2.14354e-05,0.1999201,0,9326.85,0.0001072173348987,2.14349e-05,0.1999201,0,2026-06-22 14:49:30
2,1,14,sweep_set,1.4,0.001,0.955887,9.99338e-05,9565.202,0,291047.5,3.43586527972238e-06,11635.07,8.59470548952434e-05,1.71831e-05,0.1999266,0,11705.42,8.54305099688862e-05,1.70797e-05,0.199925,0,11707.42,8.54159157184076e-05,1.70769e-05,0.1999265,0,2026-06-22 14:49:52
2,1,15,fixed_reset,1.8,0.001,1.796467,4.9006e-05,36658.1,0,11707.42,8.54159157184076e-05,144628.4,6.91427133260134e-06,1.3825e-06,0.1999487,0,147205.1,6.79324289715506e-06,1.3583e-06,0.1999487,0,135402.2,7.38540437304564e-06,1.4767e-06,0.1999485,0,2026-06-22 14:50:03
2,1,15,sweep_set,1.5,0.001,0.939953,9.99455e-05,9404.656,0,135402.2,7.38540437304564e-06,10318.49,9.69134049652614e-05,1.93752e-05,0.1999229,0,10313.07,9.69643374863159e-05,1.93854e-05,0.1999229,0,10272.81,9.73443488198458e-05,1.94613e-05,0.1999223,0,2026-06-22 14:50:14
2,2,1,fixed_set,1.8,0.001,0.955391,9.99616e-05,9557.58,0,10272.81,9.73443488198458e-05,10592.55,9.44059740100354e-05,1.8874e-05,0.1999237,0,10590.18,9.44271013334995e-05,1.88782e-05,0.1999236,0,10595.24,9.43820055043586e-05,1.88692e-05,0.1999237,0,2026-06-22 14:50:25
2,2,1,sweep_reset,0.1,0.001,0.0999897,9.274e-06,10781.72,0,10595.24,9.43820055043586e-05,10592.4,9.44073109021563e-05,1.88742e-05,0.1999231,0,10582.0,9.45000945000945e-05,1.88928e-05,0.1999236,0,10592.6,9.44055283877424e-05,1.88739e-05,0.1999236,0,2026-06-22 14:50:36
2,2,2,fixed_set,1.8,0.001,0.920166,9.99616e-05,9205.195,0,10592.6,9.44055283877424e-05,10546.94,9.4814230478224e-05,1.89556e-05,0.1999236,0,10535.99,9.4912770418347e-05,1.89753e-05,0.1999235,0,10525.84,9.50042941940976e-05,1.89936e-05,0.1999235,0,2026-06-22 14:50:47
2,2,2,sweep_reset,0.2,0.001,0.1999708,1.8574e-05,10766.17,0,10525.84,9.50042941940976e-05,10560.2,9.4695176227723e-05,1.89318e-05,0.1999236,0,10563.27,9.46676549969848e-05,1.89263e-05,0.1999236,0,10559.03,9.47056689866399e-05,1.89339e-05,0.1999236,0,2026-06-22 14:50:58
2,2,3,fixed_set,1.8,0.001,0.887232,9.99615e-05,8875.737,0,10559.03,9.47056689866399e-05,8883.455,0.0001125688147235,2.25046e-05,0.1999186,0,8885.508,0.0001125428056561,2.24994e-05,0.1999186,0,8875.208,0.000112673415654,2.25255e-05,0.1999185,0,2026-06-22 14:51:09
2,2,3,sweep_reset,0.3,0.001,0.299938,3.7543e-05,7989.186,0,8875.208,0.000112673415654,8882.587,0.0001125798148669,2.25068e-05,0.1999186,0,8881.008,0.0001125998310101,2.25108e-05,0.1999186,0,8881.876,0.000112588826955,2.25086e-05,0.1999186,0,2026-06-22 14:51:20
2,2,4,fixed_set,1.8,0.001,0.904012,9.99624e-05,9043.52,0,8881.876,0.000112588826955,9225.09,0.0001084000264496,2.16713e-05,0.1999197,0,9184.499,0.0001088791016254,2.17671e-05,0.1999199,0,9207.124,0.000108611549057,2.17136e-05,0.1999198,0,2026-06-22 14:51:31
2,2,4,sweep_reset,0.4,0.001,0.399893,5.0138e-05,7975.847,0,9207.124,0.000108611549057,9471.902,0.0001055754166375,2.11067e-05,0.1999206,0,9522.432,0.0001050151893969,2.09947e-05,0.1999206,0,9475.539,0.0001055348935823,2.10986e-05,0.1999206,0,2026-06-22 14:51:42
2,2,5,fixed_set,1.8,0.001,0.89147,9.99624e-05,8918.053,0,9475.539,0.0001055348935823,9475.978,0.0001055300043963,2.10976e-05,0.1999204,0,9242.196,0.0001081993933043,2.16312e-05,0.1999198,0,9492.636,0.0001053448167611,2.10606e-05,0.1999206,0,2026-06-22 14:51:53
2,2,5,sweep_reset,0.5,0.001,0.499835,6.5427e-05,7639.583,0,9492.636,0.0001053448167611,8331.404,0.0001200277888336,2.39955e-05,0.1999162,0,8414.857,0.0001188374324126,2.37576e-05,0.1999168,0,8343.107,0.000119859424073,2.39619e-05,0.1999167,0,2026-06-22 14:52:04
2,2,6,fixed_set,1.8,0.001,0.85053,9.99631e-05,8508.44,0,8343.107,0.000119859424073,8790.979,0.0001137529733605,2.27413e-05,0.1999183,0,8765.771,0.0001140800963201,2.28067e-05,0.1999183,0,8765.843,0.0001140791593004,2.28065e-05,0.1999182,0,2026-06-22 14:52:15
2,2,6,sweep_reset,0.6,0.001,0.599757,8.469e-05,7081.792,0,8765.843,0.0001140791593004,9046.24,0.000110543164895,2.20997e-05,0.1999192,0,9102.573,0.0001098590475462,2.1963e-05,0.1999198,0,9107.117,0.0001098042333265,2.19518e-05,0.1999176,0,2026-06-22 14:52:26
2,2,7,fixed_set,1.8,0.001,0.862404,9.99631e-05,8627.223,0,9107.117,0.0001098042333265,8427.604,0.0001186576872857,2.37217e-05,0.1999171,0,8402.698,0.0001190093943635,2.3792e-05,0.199917,0,8388.005,0.0001192178593121,2.38337e-05,0.1999172,0,2026-06-22 14:52:37
2,2,7,sweep_reset,0.7,0.001,0.69965,9.552e-05,7324.644,0,8388.005,0.0001192178593121,8736.246,0.0001144656411918,2.28838e-05,0.1999185,0,9030.286,0.0001107384638758,2.21387e-05,0.1999188,0,9031.207,0.0001107271707978,2.21364e-05,0.1999184,0,2026-06-22 14:52:48
2,2,8,fixed_set,1.8,0.001,0.755287,9.99636e-05,7555.62,0,9031.207,0.0001107271707978,7648.017,0.0001307528474374,2.61393e-05,0.1999138,0,7663.698,0.0001304853087895,2.60858e-05,0.1999137,0,7644.299,0.0001308164424233,2.6152e-05,0.1999137,0,2026-06-22 14:52:59
2,2,8,sweep_reset,0.8,0.001,0.799493,8.6709e-05,9220.415,0,7644.299,0.0001308164424233,14675.32,6.8141614629187e-05,1.36237e-05,0.1999321,0,14674.23,6.81466761799427e-05,1.36247e-05,0.199932,0,14659.28,6.82161743277978e-05,1.36386e-05,0.199932,0,2026-06-22 14:53:10
2,2,9,fixed_set,1.8,0.001,0.778656,9.9962e-05,7789.52,0,14659.28,6.82161743277978e-05,7359.186,0.000135884593758,2.7165e-05,0.1999123,0,7413.396,0.0001348909460657,2.69664e-05,0.1999126,0,7414.441,0.0001348719343777,2.69626e-05,0.1999126,0,2026-06-22 14:53:21
2,2,9,sweep_reset,0.9,0.001,0.899272,6.4598e-05,13921.05,0,7414.441,0.0001348719343777,29344.44,3.40780059186681e-05,6.8136e-06,0.1999413,0,28789.23,3.4735211744114e-05,6.945e-06,0.1999412,0,28840.31,3.46736910941665e-05,6.9327e-06,0.1999412,0,2026-06-22 14:53:32
2,2,10,fixed_set,1.8,0.001,0.813278,9.99604e-05,8136.002,0,28840.31,3.46736910941665e-05,7528.47,0.0001328291140165,2.65544e-05,0.199914,0,7555.927,0.0001323464347921,2.64578e-05,0.1999132,0,7543.553,0.0001325635280881,2.65012e-05,0.1999132,0,2026-06-22 14:53:43
2,2,11,fixed_set,1.8,0.001,0.82836,9.9958e-05,8287.081,0,41804.14,2.39210757594822e-05,9251.135,0.0001080948445785,2.16103e-05,0.1999198,0,8959.875,0.0001116086998981,2.23127e-05,0.199919,0,9016.051,0.0001109133033963,2.21737e-05,0.1999192,0,2026-06-22 14:54:05
2,2,12,fixed_set,1.8,0.001,0.814426,9.9958e-05,8147.682,0,46246.03,2.16234777341969e-05,8018.43,0.0001247126931331,2.4932e-05,0.1999155,0,8024.417,0.0001246196452651,2.49134e-05,0.1999155,0,8017.337,0.0001247296951593,2.49354e-05,0.1999155,0,2026-06-22 14:54:27
2,2,12,sweep_reset,1.2,0.001,1.198481,5.7032e-05,21014.19,0,8017.337,0.0001247296951593,35196.88,2.84116092108164e-05,5.6807e-06,0.1999429,0,34241.44,2.92043792550781e-05,5.8392e-06,0.1999426,0,34122.23,2.93064081685165e-05,5.8596e-06,0.1999426,0,2026-06-22 14:54:38
2,2,13,fixed_set,1.8,0.001,0.877781,9.99583e-05,8781.472,0,34122.23,2.93064081685165e-05,9829.722,0.0001017322768639,2.03385e-05,0.1999218,0,9651.217,0.0001036138758459,2.07146e-05,0.1999211,0,9647.636,0.0001036523351419,2.07223e-05,0.1999212,0,2026-06-22 14:54:49
2,2,14,fixed_set,1.8,0.001,0.807045,9.99573e-05,8073.898,0,54014.53,1.85135370056909e-05,8246.836,0.0001212586257323,2.42416e-05,0.1999165,0,8171.66,0.0001223741565361,2.44646e-05,0.1999164,0,8254.459,0.0001211466432869,2.42192e-05,0.1999164,0,2026-06-22 14:55:11
2,2,15,fixed_set,1.8,0.001,0.842812,9.99572e-05,8431.729,0,95104.26,1.05147760994092e-05,8565.707,0.0001167445956299,2.33393e-05,0.1999176,0,8617.105,0.0001160482551854,2.32001e-05,0.1999177,0,8582.954,0.0001165100034323,2.32924e-05,0.1999176,0,2026-06-22 14:55:33
3,1,1,sweep_set,0.1,0.001,0.0999746,4.518e-07,221280.7,0,191448.8,5.223328639302e-06,189507.3,5.27684157813446e-06,1.0551e-06,0.1999491,0,201643.0,4.95925968171471e-06,9.916e-07,0.1999492,0,204992.0,4.87823915079613e-06,9.754e-07,0.1999492,0,2026-06-22 14:56:05
3,1,2,fixed_reset,1.8,0.001,1.798192,4.0683e-05,44200.08,0,204992.0,4.87823915079613e-06,354081.5,2.82420855085623e-06,5.647e-07,0.1999498,0,337581.8,2.96224500254457e-06,5.923e-07,0.1999497,0,328109.3,3.04776487591178e-06,6.094e-07,0.1999498,0,2026-06-22 14:56:16
3,1,2,sweep_set,0.2,0.001,0.1999498,6.075e-07,329135.5,0,328109.3,3.04776487591178e-06,328648.4,3.04276545998703e-06,6.084e-07,0.1999497,0,326448.5,3.06327031675747e-06,6.125e-07,0.1999497,0,325439.0,3.07277247041688e-06,6.144e-07,0.1999497,0,2026-06-22 14:56:27
3,1,3,sweep_set,0.3,0.001,0.299923,1.4746e-06,203392.8,0,235068.5,4.2540791301259e-06,196548.8,5.08779499035354e-06,1.0173e-06,0.1999491,0,194106.5,5.15181099035839e-06,1.0301e-06,0.1999491,0,206282.2,4.84772801531106e-06,9.693e-07,0.1999493,0,2026-06-22 14:56:49
3,1,4,fixed_reset,1.8,0.001,1.798217,4.4676e-05,40250.18,0,206282.2,4.84772801531106e-06,247646.1,4.03802038473451e-06,8.074e-07,0.1999495,0,249189.3,4.01301339985304e-06,8.024e-07,0.1999495,0,272410.9,3.67092506210287e-06,7.34e-07,0.1999496,0,2026-06-22 14:57:00
3,1,4,sweep_set,0.4,0.001,0.399899,1.5239e-06,262418.1,0,272410.9,3.67092506210287e-06,314238.1,3.18230030031368e-06,6.363e-07,0.1999497,0,292366.0,3.42037035770233e-06,6.839e-07,0.1999491,0,286460.0,3.49088878028346e-06,6.98e-07,0.1999491,0,2026-06-22 14:57:11
3,1,5,sweep_set,0.5,0.001,0.499869,4.0599e-06,123123.5,0,284261.3,3.51789005397499e-06,146150.6,6.84225723329223e-06,1.3681e-06,0.1999487,0,143858.3,6.95128470168214e-06,1.3899e-06,0.1999487,0,150089.2,6.66270457834408e-06,1.3322e-06,0.1999488,0,2026-06-22 14:57:33
3,1,6,fixed_reset,1.8,0.001,1.798214,4.3274e-05,41554.14,0,150089.2,6.66270457834408e-06,223058.1,4.48313690468985e-06,8.964e-07,0.1999493,0,214814.5,4.65517923603854e-06,9.308e-07,0.1999493,0,222561.6,4.49313807952495e-06,8.984e-07,0.1999493,0,2026-06-22 14:57:44
3,1,6,sweep_set,0.6,0.001,0.599843,4.5996e-06,130412.0,0,222561.6,4.49313807952495e-06,173011.2,5.77997262604964e-06,1.1557e-06,0.199949,0,183490.0,5.44988827729032e-06,1.0897e-06,0.1999491,0,188045.8,5.31785341656128e-06,1.0633e-06,0.1999491,0,2026-06-22 14:57:55
3,1,7,fixed_reset,1.8,0.001,1.798215,3.6642e-05,49075.24,0,188045.8,5.31785341656128e-06,308563.6,3.24082296161958e-06,6.48e-07,0.1999492,0,334756.1,2.98724952286157e-06,5.973e-07,0.1999498,0,327142.8,3.05676909288543e-06,6.112e-07,0.1999497,0,2026-06-22 14:58:06
3,1,9,fixed_reset,1.8,0.001,1.798207,3.0033e-05,59874.37,0,117010.6,8.54623427279238e-06,341911.4,2.92473430251229e-06,5.848e-07,0.1999498,0,361442.2,2.76669409382745e-06,5.532e-07,0.1999498,0,345575.2,2.89372617016499e-06,5.786e-07,0.1999498,0,2026-06-22 14:58:50
3,1,9,sweep_set,0.9,0.001,0.899712,4.6858e-05,19200.82,0,345575.2,2.89372617016499e-06,28537.2,3.50419802923903e-05,7.0063e-06,0.1999402,0,29360.28,3.40596206848164e-05,6.8099e-06,0.1999406,0,28941.82,3.45520772363314e-05,6.9084e-06,0.1999417,0,2026-06-22 14:59:01
3,1,10,sweep_set,1.0,0.001,0.969815,9.67773e-05,10021.1,0,212757.3,4.70019125078199e-06,9680.593,0.000103299456965,2.06517e-05,0.1999207,0,9657.656,0.000103544793892,2.07008e-05,0.1999212,0,9645.49,0.0001036753964806,2.07269e-05,0.1999211,0,2026-06-22 14:59:23
3,1,11,sweep_set,1.1,0.001,0.857528,9.99165e-05,8582.446,0,189005.2,5.29085972237801e-06,8454.052,0.0001182864737524,2.36475e-05,0.1999172,0,8455.407,0.0001182675180508,2.36437e-05,0.1999171,0,8458.845,0.000118219449582,2.36341e-05,0.1999172,0,2026-06-22 14:59:45
3,1,12,sweep_set,1.2,0.001,0.929108,9.99108e-05,9299.375,0,57656.22,1.73441824663497e-05,9116.469,0.0001096915922162,2.19295e-05,0.1999196,0,9036.804,0.0001106585912453,2.21228e-05,0.1999194,0,9101.878,0.0001098674361488,2.19646e-05,0.1999191,0,2026-06-22 15:00:07
3,1,13,fixed_reset,1.8,0.001,1.796912,4.1363e-05,43442.5,0,9101.878,0.0001098674361488,597221.0,1.67442203137532e-06,3.348e-07,0.1999496,0,612966.3,1.6314110579978e-06,3.262e-07,0.1999496,0,621735.4,1.60840125879916e-06,3.216e-07,0.1999501,0,2026-06-22 15:00:18
3,1,13,sweep_set,1.3,0.001,0.950562,9.99366e-05,9511.65,0,621735.4,1.60840125879916e-06,9426.089,0.0001060885378867,2.12092e-05,0.1999198,0,9415.946,0.0001062028180705,2.12321e-05,0.1999203,0,9406.553,0.0001063088678711,2.12533e-05,0.1999203,0,2026-06-22 15:00:29
3,1,14,sweep_set,1.4,0.001,0.984498,9.9936e-05,9851.285,0,403450.2,2.47862065751857e-06,9507.945,0.0001051751982158,2.10267e-05,0.1999207,0,9119.412,0.0001096561927457,2.19224e-05,0.1999194,0,9125.24,0.0001095861588297,2.19084e-05,0.1999194,0,2026-06-22 15:00:51
3,1,15,sweep_set,1.5,0.001,0.975744,9.99416e-05,9763.142,0,412949.0,2.42160654221223e-06,10879.58,9.19153129072997e-05,1.83761e-05,0.1999243,0,11090.7,9.01656342701543e-05,1.80263e-05,0.1999243,0,11157.64,8.96246876579635e-05,1.79182e-05,0.1999249,0,2026-06-22 15:01:13
3,2,1,fixed_set,1.8,0.001,1.089485,9.9961e-05,10899.1,0,11157.64,8.96246876579635e-05,11288.19,8.85881616096115e-05,1.7711e-05,0.1999252,0,11325.09,8.82995190325198e-05,1.76533e-05,0.1999252,0,11820.12,8.46015099677499e-05,1.69141e-05,0.1999267,0,2026-06-22 15:01:24
3,2,1,sweep_reset,0.1,0.001,0.0999896,7.978e-06,12533.17,0,11820.12,8.46015099677499e-05,11707.14,8.54179586132907e-05,1.70773e-05,0.1999264,0,11876.03,8.42032227941492e-05,1.68344e-05,0.1999259,0,11875.23,8.42088953224485e-05,1.68356e-05,0.1999266,0,2026-06-22 15:01:35
3,2,2,fixed_set,1.8,0.001,0.870046,9.99602e-05,8703.924,0,11875.23,8.42088953224485e-05,8781.283,0.0001138785756022,2.27664e-05,0.1999182,0,8775.27,0.0001139566076029,2.2782e-05,0.1999182,0,8769.611,0.0001140301434122,2.27967e-05,0.1999182,0,2026-06-22 15:01:46
3,2,2,sweep_reset,0.2,0.001,0.1999704,2.4489e-05,8165.723,0,8769.611,0.0001140301434122,8770.612,0.0001140171290213,2.27941e-05,0.1999182,0,8768.466,0.0001140450336467,2.27997e-05,0.1999184,0,8773.404,0.0001139808448351,2.27868e-05,0.1999178,0,2026-06-22 15:01:57
3,2,3,fixed_set,1.8,0.001,0.869934,9.99629e-05,8702.569,0,8773.404,0.0001139808448351,9478.948,0.0001054969391118,2.1091e-05,0.1999205,0,9460.199,0.0001057060216175,2.11328e-05,0.1999205,0,9522.726,0.0001050119472092,2.0994e-05,0.1999201,0,2026-06-22 15:02:08
3,2,3,sweep_reset,0.3,0.001,0.299938,3.3819e-05,8868.92,0,9522.726,0.0001050119472092,9512.559,0.0001051241837238,2.10165e-05,0.1999207,0,9519.993,0.0001050420940435,2.10001e-05,0.1999208,0,9517.586,0.0001050686592167,2.10054e-05,0.1999207,0,2026-06-22 15:02:19
3,2,4,fixed_set,1.8,0.001,0.885765,9.99624e-05,8860.982,0,9517.586,0.0001050686592167,9018.649,0.0001108813526283,2.21673e-05,0.1999191,0,9042.108,0.0001105936801462,2.21098e-05,0.1999192,0,9017.158,0.0001108996870189,2.21709e-05,0.1999185,0,2026-06-22 15:02:30
3,2,4,sweep_reset,0.4,0.001,0.399894,4.853e-05,8240.14,0,9017.158,0.0001108996870189,9137.669,0.0001094371004246,2.18786e-05,0.1999194,0,9096.875,0.0001099278598419,2.19767e-05,0.1999193,0,9100.151,0.000109888286469,2.19688e-05,0.1999194,0,2026-06-22 15:02:41
3,2,5,fixed_set,1.8,0.001,0.950671,9.99627e-05,9510.257,0,9100.151,0.000109888286469,9682.349,0.0001032807224775,2.06478e-05,0.1999192,0,9167.372,0.0001090825156871,2.18077e-05,0.1999193,0,9389.219,0.0001065051310444,2.12929e-05,0.1999237,0,2026-06-22 15:02:52
3,2,5,sweep_reset,0.5,0.001,0.499836,6.2597e-05,7984.983,0,9389.219,0.0001065051310444,10110.36,9.89084463856876e-05,1.9774e-05,0.1999223,0,10105.47,9.89563078214076e-05,1.97836e-05,0.1999225,0,10138.88,9.86302234566343e-05,1.97184e-05,0.1999224,0,2026-06-22 15:03:03
3,2,6,fixed_set,1.8,0.001,0.889181,9.99619e-05,8895.199,0,10138.88,9.86302234566343e-05,9201.243,0.00010868096843,2.17275e-05,0.19992,0,9214.979,0.0001085189667822,2.16951e-05,0.1999199,0,9225.828,0.0001083913552257,2.16696e-05,0.19992,0,2026-06-22 15:03:14
3,2,6,sweep_reset,0.6,0.001,0.599758,9.2657e-05,6472.884,0,9225.828,0.0001083913552257,7500.702,0.0001333208545013,2.66526e-05,0.1999132,0,7499.645,0.0001333396447431,2.66563e-05,0.1999128,0,7479.398,0.000133700599968,2.67285e-05,0.1999131,0,2026-06-22 15:03:25
3,2,7,fixed_set,1.8,0.001,0.867208,9.99642e-05,8675.186,0,7479.398,0.000133700599968,8048.853,0.0001242413049412,2.48377e-05,0.199915,0,8043.498,0.0001243240192264,2.48543e-05,0.1999155,0,8032.574,0.0001244930952394,2.48881e-05,0.1999155,0,2026-06-22 15:03:36
3,2,7,sweep_reset,0.7,0.001,0.699647,0.000109386,6396.129,0,8032.574,0.0001244930952394,7438.252,0.0001344401883668,2.68763e-05,0.1999127,0,7438.28,0.0001344396822921,2.68762e-05,0.1999127,0,7434.352,0.0001345107145854,2.68904e-05,0.1999127,0,2026-06-22 15:03:47
3,2,8,fixed_set,1.8,0.001,0.818446,9.99645e-05,8187.367,0,7434.352,0.0001345107145854,7731.228,0.0001293455580407,2.5858e-05,0.1999141,0,7724.596,0.000129456608475,2.58802e-05,0.1999141,0,7763.01,0.0001288160133762,2.57521e-05,0.1999138,0,2026-06-22 15:03:58
3,2,8,sweep_reset,0.8,0.001,0.799503,0.000113434,7048.178,0,7763.01,0.0001288160133762,8856.275,0.0001129142895856,2.25736e-05,0.199918,0,8844.973,0.0001130585701053,2.26025e-05,0.1999185,0,8858.774,0.0001128824372311,2.25673e-05,0.1999186,0,2026-06-22 15:04:09
3,2,9,fixed_set,1.8,0.001,0.737385,9.99637e-05,7376.528,0,8858.774,0.0001128824372311,6964.718,0.0001435808312698,2.87033e-05,0.1999104,0,6957.879,0.0001437219589475,2.87315e-05,0.1999103,0,6965.006,0.0001435748942642,2.87021e-05,0.1999103,0,2026-06-22 15:04:20
3,2,9,sweep_reset,0.9,0.001,0.899255,9.3416e-05,9626.349,0,6965.006,0.0001435748942642,21992.76,4.54695090566168e-05,9.0911e-06,0.1999384,0,21854.99,4.57561408172687e-05,9.1484e-06,0.1999382,0,21833.77,4.58006107053431e-05,9.1573e-06,0.1999384,0,2026-06-22 15:04:31
3,2,10,fixed_set,1.8,0.001,0.777861,9.99608e-05,7781.66,0,21833.77,4.58006107053431e-05,7639.683,0.0001308954834906,2.61678e-05,0.1999137,0,7783.128,0.0001284830469189,2.56856e-05,0.1999143,0,7564.035,0.0001322045707086,2.64294e-05,0.1999129,0,2026-06-22 15:04:42
3,2,10,sweep_reset,1.0,0.001,0.998997,6.1109e-05,16347.79,0,7564.035,0.0001322045707086,45938.06,2.17684421153179e-05,4.3525e-06,0.1999454,0,47948.27,2.08558098133676e-05,4.17e-06,0.1999443,0,47469.15,2.10663135952508e-05,4.2121e-06,0.1999448,0,2026-06-22 15:04:53
3,2,11,fixed_set,1.8,0.001,0.791071,9.99597e-05,7913.899,0,47469.15,2.10663135952508e-05,7674.676,0.0001302986601649,2.60485e-05,0.1999138,0,7670.326,0.0001303725552212,2.60633e-05,0.199914,0,7668.99,0.0001303952671733,2.60678e-05,0.1999137,0,2026-06-22 15:05:04
3,2,11,sweep_reset,1.1,0.001,1.098766,5.3654e-05,20478.73,0,7668.99,0.0001303952671733,80480.88,1.24253114528569e-05,2.4844e-06,0.1999467,0,80177.72,1.24722928015414e-05,2.4938e-06,0.1999472,0,81611.14,1.22532291547453e-05,2.45e-06,0.1999473,0,2026-06-22 15:05:15
3,2,12,fixed_set,1.8,0.001,0.806062,9.99587e-05,8063.95,0,81611.14,1.22532291547453e-05,7361.676,0.0001358386323983,2.71558e-05,0.1999122,0,7242.555,0.0001380728209865,2.76024e-05,0.1999119,0,7271.65,0.0001375203702048,2.7492e-05,0.1999122,0,2026-06-22 15:05:26
3,2,13,fixed_set,1.8,0.001,0.789614,9.9957e-05,7899.537,0,93241.75,1.07248094335424e-05,7843.145,0.0001274998740938,2.54891e-05,0.1999147,0,7845.268,0.0001274653714825,2.54822e-05,0.1999147,0,7845.238,0.000127465858907,2.54823e-05,0.1999147,0,2026-06-22 15:05:47
3,2,14,fixed_set,1.8,0.001,0.810628,9.99569e-05,8109.775,0,61906.53,1.61533847883252e-05,7909.508,0.0001264301142371,2.52752e-05,0.1999144,0,7856.329,0.0001272859117788,2.54464e-05,0.1999153,0,7887.897,0.0001267765032935,2.53445e-05,0.1999148,0,2026-06-22 15:06:09
3,2,14,sweep_reset,1.4,0.001,1.397993,6.0166e-05,23235.6,0,7887.897,0.0001267765032935,67845.03,1.47394731788017e-05,2.9471e-06,0.1999461,0,65737.28,1.52120684031953e-05,3.0416e-06,0.1999465,0,66813.67,1.4966997023214e-05,2.9926e-06,0.1999466,0,2026-06-22 15:06:20
3,2,15,fixed_set,1.8,0.001,0.811168,9.99555e-05,8115.291,0,66813.67,1.4966997023214e-05,8021.712,0.0001246616682324,2.49218e-05,0.1999155,0,8018.748,0.0001247077473939,2.4931e-05,0.1999154,0,8017.686,0.0001247242658293,2.49343e-05,0.1999154,0,2026-06-22 15:06:31
4,1,1,fixed_reset,1.8,0.001,1.798136,4.9094e-05,36626.39,0,128270.5,7.79602480695094e-06,240612.5,4.1560600550678e-06,8.31e-07,0.199949,0,249905.0,4.00152057781957e-06,8.001e-07,0.199949,0,245758.2,4.06904021920733e-06,8.136e-07,0.1999489,0,2026-06-22 15:06:53
4,1,1,sweep_set,0.1,0.001,0.0999748,3.463e-07,288694.2,0,245758.2,4.06904021920733e-06,244407.2,4.09153249167782e-06,8.181e-07,0.1999495,0,240902.3,4.15106040913682e-06,8.3e-07,0.1999489,0,242010.9,4.13204529217486e-06,8.262e-07,0.1999494,0,2026-06-22 15:07:04
4,1,2,fixed_reset,1.8,0.001,1.798187,5.0388e-05,35686.81,0,242010.9,4.13204529217486e-06,153771.1,6.50317257273961e-06,1.3003e-06,0.1999486,0,151167.2,6.61519165533264e-06,1.3227e-06,0.1999488,0,149819.2,6.67471191943356e-06,1.3346e-06,0.1999487,0,2026-06-22 15:07:15
4,1,2,sweep_set,0.2,0.001,0.1999487,1.3309e-06,150235.7,0,149819.2,6.67471191943356e-06,154747.2,6.46215246544041e-06,1.2921e-06,0.1999488,0,155083.2,6.4481517017962e-06,1.2893e-06,0.1999488,0,153960.7,6.49516402562472e-06,1.2987e-06,0.1999488,0,2026-06-22 15:07:26
