State,ListIndex,RepIndex,V_applied,PulseDur_s,U_out_immediate,I_immediate,R_immediate,R_before,G_before,R_after_1s,G_after_1s,I_after_1s,R_after_5s,G_after_5s,I_after_5s,R_after_10s,G_after_10s,I_after_10s,time_stamp,T_immediate,U_after_1s,T_after_1s,U_after_5s,T_after_5s,U_after_10s,T_after_10s
reset,0,0,0.1,0.1,0.0999898,2.057e-06,48609.53,45716.16,2.18741031617704e-05,45025.36,2.22097058191206e-05,4.4407e-06,43933.22,2.27618189606862e-05,4.5511e-06,44612.54,2.24152222671025e-05,4.4818e-06,2025-12-04 11:55:46,0,0.1999441,0,0.1999445,0,0.1999445,0
set,0,0,0.299,0.1,0.298916,6.9957e-06,42728.53,44612.54,2.24152222671025e-05,44576.72,2.24332342083491e-05,4.4854e-06,44075.57,2.26883055624692e-05,4.5364e-06,43150.03,2.31749549189189e-05,4.6337e-06,2025-12-04 11:55:57,0,0.1999444,0,0.1999444,0,0.1999443,0
set,0,0,1.378,0.1,0.911889,9.99492e-05,9123.525,43150.03,2.31749549189189e-05,9411.035,0.000106258238334041,2.12432e-05,9640.053,0.000103733869512958,2.07386e-05,9527.777,0.000104956276789434,2.09829e-05,2025-12-04 11:56:08,0,0.1999205,0,0.1999212,0,0.1999204,0
reset,0,0,0.8,0.1,0.799537,5.3121e-05,15051.24,9527.777,0.000104956276789434,29339.29,3.40839877174942e-05,6.8148e-06,16894.49,5.91908959666732e-05,1.18342e-05,15656.85,6.38698077838135e-05,1.27697e-05,2025-12-04 11:56:19,0,0.1999414,0,0.1999328,0,0.1999333,0
set,0,0,0.893,0.1,0.848245,9.98127e-05,8498.367,15656.85,6.38698077838135e-05,7754.786,0.000128952623579813,2.57795e-05,7658.858,0.000130567768719566,2.61023e-05,7664.033,0.000130479605189591,2.60847e-05,2025-12-04 11:56:30,0,0.1999145,0,0.1999138,0,0.199914,0
set,0,0,0.17,0.1,0.1699267,2.19989e-05,7724.327,7664.033,0.000130479605189591,7693.646,0.000129977386534291,2.59843e-05,7692.343,0.000129999403302739,2.59887e-05,7691.988,0.00013000540302455,2.59899e-05,2025-12-04 11:56:41,0,0.199914,0,0.199914,0,0.199914,0
reset,0,0,0.5,0.1,0.49983,6.7318e-05,7424.909,7691.988,0.00013000540302455,8126.621,0.000123052373181917,2.46001e-05,8166.558,0.000122450608934633,2.44798e-05,8169.202,0.000122410977228865,2.4472e-05,2025-12-04 11:56:52,0,0.1999157,0,0.1999157,0,0.1999167,0
reset,0,0,1.3,0.1,1.298397,4.3225e-05,30038.1,8169.202,0.000122410977228865,110854.6,9.02082547769781e-06,1.8037e-06,104373.2,9.58100355263612e-06,1.9157e-06,84827.46,1.17886354253682e-05,2.3571e-06,2025-12-04 11:57:02,0,0.1999484,0,0.1999478,0,0.1999468,0
reset,0,0,0.9,0.1,0.899547,1.9287e-05,46640.07,84827.46,1.17886354253682e-05,98037.66,1.02001618561683e-05,2.0395e-06,94017.59,1.06363075250068e-05,2.1267e-06,93137.51,1.07368126976983e-05,2.1468e-06,2025-12-04 11:57:14,0,0.1999478,0,0.1999472,0,0.1999476,0
reset,0,0,0.4,0.1,0.399903,4.681e-06,85431.1,93137.51,1.07368126976983e-05,93094.24,1.07418031448562e-05,2.1478e-06,95981.04,1.04187243647287e-05,2.0832e-06,94417.39,1.05912692566486e-05,2.1177e-06,2025-12-04 11:57:24,0,0.1999478,0,0.1999477,0,0.1999477,0
set,0,0,0.229,0.1,0.22894,2.5062e-06,91349.45,94417.39,1.05912692566486e-05,95953.4,1.04217255459421e-05,2.0838e-06,96574.48,1.03547024017111e-05,2.0704e-06,96406.8,1.03727122983026e-05,2.074e-06,2025-12-04 11:57:35,0,0.1999477,0,0.1999478,0,0.1999477,0
reset,0,0,0.4,0.1,0.399903,4.909e-06,81463.23,96406.8,1.03727122983026e-05,95760.15,1.04427572429659e-05,2.088e-06,95572.73,1.04632356949519e-05,2.0921e-06,96444,1.03687113765501e-05,2.0732e-06,2025-12-04 11:57:46,0,0.1999472,0,0.1999477,0,0.1999477,0
reset,0,0,0.6,0.1,0.599795,8.871e-06,67613.01,96444,1.03687113765501e-05,95344.86,1.04882423656608e-05,2.0971e-06,95668.76,1.04527329506518e-05,2.09e-06,95911.98,1.04262262128256e-05,2.0847e-06,2025-12-04 11:57:57,0,0.1999477,0,0.1999477,0,0.1999477,0
set,0,0,1.226,0.1,0.894602,9.99373e-05,8951.633,95911.98,1.04262262128256e-05,8892.622,0.000112452772646808,2.24814e-05,8881.245,0.000112596826233259,2.25102e-05,8890.012,0.000112485787420759,2.2488e-05,2025-12-04 11:58:08,0,0.1999186,0,0.1999186,0,0.1999186,0
set,0,0,0.299,0.1,0.298881,3.45503e-05,8650.605,8890.012,0.000112485787420759,8652.538,0.000115573026087837,2.3105e-05,8658.586,0.000115492298627051,2.3089e-05,8644.575,0.000115679486845796,2.31264e-05,2025-12-04 11:58:19,0,0.1999169,0,0.1999181,0,0.1999179,0
reset,0,0,1,0.1,0.999128,4.4945e-05,22230.01,8644.575,0.000115679486845796,43925.5,2.27658193987547e-05,4.5519e-06,43276.09,2.31074480157519e-05,4.6202e-06,44762.36,2.23401983273447e-05,4.4668e-06,2025-12-04 11:58:30,0,0.1999445,0,0.1999442,0,0.1999445,0
set,0,0,0.952,0.1,0.88482,9.9211e-05,8918.567,44762.36,2.23401983273447e-05,8692.763,0.000115038222024459,2.29982e-05,8692.12,0.000115046731982531,2.29999e-05,8692.272,0.00011504472018363,2.29995e-05,2025-12-04 11:58:41,0,0.1999179,0,0.1999179,0,0.1999179,0
